DAUID,raw_poi_count,weighted_poi_index,geometry
24650479,2,2.472129186730971,NA
24650480,4,6.866991011607256,NA
24650481,4,8.922085809453698,NA
24650482,6,9.143405161611096,NA
24650483,4,5.4085928615971834,NA
24650485,0,0,NA
24650486,0,0,NA
24650487,1,0.6059408520632203,NA
24650488,5,4.933115969944764,NA
24650489,8,12.35448161490335,NA
24650490,6,7.130683369986624,NA
24650492,10,19.79180695788728,NA
24650493,10,24.06797505788103,NA
24650494,12,20.11323589695798,NA
24650495,14,22.60333480566796,NA
24650496,11,15.71610057808518,NA
24650497,9,10.9277780762605,NA
24650498,10,10.2171515479317,NA
24650499,4,4.238897866108497,NA
24650500,12,16.11150335939707,NA
24650501,2,1.133045313310012,NA
24650502,0,0,NA
24650504,12,18.06862253198345,NA
24650505,10,22.24943759987482,NA
24650506,4,7.508255777776546,NA
24650507,11,15.57530482358975,NA
24650508,6,7.937850232107265,NA
24650509,10,13.84149717356768,NA
24650510,2,2.625953284123686,NA
24650511,4,5.516328559847581,NA
24650512,10,20.1777539511877,NA
24650513,10,23.97737511653478,NA
24650514,3,1.424919663503068,NA
24650515,14,16.0300970104488,NA
24650516,20,20.75129926503787,NA
24650517,27,32.5689822181613,NA
24650518,46,53.28363387944817,NA
24650519,49,70.50912099388736,NA
24650520,53,70.54123972653643,NA
24650521,14,20.55496654792224,NA
24650522,10,19.73679112082642,NA
24650523,12,19.4063448605227,NA
24650527,10,14.52844272196259,NA
24650528,2,0.7752516177614759,NA
24650529,3,0.8443573674802072,NA
24650530,2,0.8021855763838008,NA
24650531,2,1.126367540241493,NA
24650532,2,0.7529621233970336,NA
24650533,0,0,NA
24650534,2,0.5847045636107202,NA
24650535,4,4.635493269083778,NA
24650536,6,9.210662880034272,NA
24650537,8,10.53065928866015,NA
24650538,6,14.25117482271699,NA
24650539,8,9.182098343929047,NA
24650540,2,0.8777906471053762,NA
24650541,2,0.5789009964785296,NA
24650542,0,0,NA
24650543,1,0.2801314878030682,NA
24650544,1,0.4627116142568444,NA
24650545,7,7.924375451514619,NA
24650546,1,0.7894404652178308,NA
24650547,1,0.6215407092375346,NA
24650548,15,19.96691687068707,NA
24650549,17,30.58945725547369,NA
24650550,17,34.30706200616513,NA
24650551,16,31.09761209367004,NA
24650552,12,30.90278770065197,NA
24650554,8,13.69936831260789,NA
24650555,10,17.01316032790504,NA
24650556,4,11.83994550326678,NA
24650557,4,10.54005341974882,NA
24650558,4,9.756957321168207,NA
24650559,8,10.97826232643595,NA
24650562,16,22.77553159883901,NA
24650563,18,26.69405467761919,NA
24650564,27,49.1496732329198,NA
24650565,21,28.60187238995642,NA
24650566,29,45.56079617448692,NA
24650567,31,52.2294171008702,NA
24650568,22,42.12627866470805,NA
24650569,27,46.1918365636328,NA
24650570,26,45.73038231913301,NA
24650571,20,30.4959299370816,NA
24650573,8,16.13403862336476,NA
24650574,10,23.1755206177465,NA
24650575,13,23.09818421088435,NA
24650576,13,22.39476862157732,NA
24650577,11,13.29856372078868,NA
24650579,2,1.639395407087973,NA
24650580,2,1.330043191716692,NA
24650581,2,1.25839691419169,NA
24650582,8,16.21274326181755,NA
24650583,10,16.8582915889579,NA
24650584,10,17.33733807372501,NA
24650585,6,10.83620193375107,NA
24650586,6,12.13078908008186,NA
24650587,4,1.351792424381093,NA
24650588,8,13.25526631165051,NA
24650589,8,18.0836138087807,NA
24650590,16,28.65497942585659,NA
24650591,18,28.13765698632498,NA
24650592,16,23.45125571832233,NA
24650593,16,27.97157743290583,NA
24650594,12,16.59433291447139,NA
24650595,14,20.70176109084531,NA
24650596,14,27.27402380074716,NA
24650597,12,21.15753501115118,NA
24650598,29,46.30972822278302,NA
24650599,4,6.839431163127389,NA
24650600,6,10.42588055925818,NA
24650602,22,29.51572313483464,NA
24650603,12,15.76312731324776,NA
24650604,0,0,NA
24650605,17,23.11613986400847,NA
24650606,41,50.9101852889087,NA
24650607,29,41.25041566683652,NA
24650608,12,19.31452332412191,NA
24650609,2,2.798542001225039,NA
24650610,2,4.683938893982589,NA
24650612,16,23.94640209694202,NA
24650613,21,29.32902200129372,NA
24650614,18,20.81674929564079,NA
24650615,27,32.64082037043811,NA
24650616,18,16.68697354149436,NA
24650618,12,13.45624615173358,NA
24650619,8,8.679563982897532,NA
24650620,14,15.32301724873409,NA
24650621,14,17.13019925358331,NA
24650622,20,24.57723756073915,NA
24650623,19,33.76329324716038,NA
24650624,17,28.26254599906976,NA
24650625,17,29.55901598420307,NA
24650626,18,25.05609042397775,NA
24650627,18,25.89327674227348,NA
24650628,18,24.98845731051792,NA
24650629,5,3.503553004942894,NA
24650630,0,0,NA
24650631,36,54.05351579381751,NA
24650632,24,27.29524861824342,NA
24650633,2,3.510927515152652,NA
24650634,0,0,NA
24650635,4,4.962175587459445,NA
24650636,2,0.9611885339853155,NA
24650637,2,0.8332654942233085,NA
24650638,2,0.7316002369386865,NA
24650639,2,0.7458802143198895,NA
24650640,0,0,NA
24650641,0,0,NA
24650642,1,0.5945439087274784,NA
24650643,0,0,NA
24650644,0,0,NA
24650645,0,0,NA
24650646,10,13.96723565231755,NA
24650647,5,7.692300953117198,NA
24650649,8,16.86178304483027,NA
24650650,17,19.9705846775977,NA
24650651,14,22.18347068956529,NA
24650653,8,10.11456255843413,NA
24650654,11,14.41825481823947,NA
24650655,12,14.93452453498386,NA
24650657,8,15.83941663121739,NA
24650658,19,22.35928768609064,NA
24650663,2,5.558084751875912,NA
24650664,2,6.825499403897361,NA
24650665,2,3.672907847373132,NA
24650667,2,5.231549820725563,NA
24650668,1,0.3770821485734991,NA
24650669,1,0.5006232904992738,NA
24650670,1,0.5717516802266203,NA
24650672,10,11.33460050248253,NA
24650673,14,23.19889552818157,NA
24650676,0,0,NA
24650677,0,0,NA
24650678,0,0,NA
24650679,0,0,NA
24650680,16,25.12278102658826,NA
24650681,21,27.33660460949905,NA
24650682,6,8.333067070070054,NA
24650683,14,13.07795242890962,NA
24650684,12,15.95196441086385,NA
24650685,0,0,NA
24650686,4,4.930345731689671,NA
24650687,0,0,NA
24650688,0,0,NA
24650689,0,0,NA
24650690,0,0,NA
24650691,12,12.8158931752009,NA
24650692,10,10.1094799675631,NA
24650693,4,4.602699220209438,NA
24650694,6,8.966547570986563,NA
24650697,12,17.47555270993259,NA
24650698,10,18.80974211340259,NA
24650699,0,0,NA
24650700,6,8.021160988522555,NA
24650701,6,9.583135399705334,NA
24650702,8,11.34214405005238,NA
24650703,4,6.636786433206648,NA
24650704,2,2.830178470924246,NA
24660001,8,11.82172902795714,NA
24660002,8,13.60237345239945,NA
24660003,6,12.84775800607238,NA
24660004,8,12.37117002403092,NA
24660005,6,9.57423831498136,NA
24660006,7,12.53210129555812,NA
24660007,8,12.81113014452629,NA
24660008,10,21.51180075445759,NA
24660009,10,20.2462554412045,NA
24660010,9,20.53001525480523,NA
24660011,11,23.84243005034056,NA
24660012,17,29.27872142413409,NA
24660013,16,31.5153331975539,NA
24660014,16,29.39849482008162,NA
24660015,14,25.26084192813374,NA
24660016,19,31.13568389195025,NA
24660017,16,26.16054558605522,NA
24660020,5,8.030467352658512,NA
24660021,9,12.36326637994534,NA
24660022,11,15.82789830273384,NA
24660023,16,24.628719925974,NA
24660024,15,21.38795613447099,NA
24660025,16,28.37880821611959,NA
24660026,11,16.75267332788588,NA
24660027,14,18.98945779250083,NA
24660028,13,16.66380021455879,NA
24660029,14,17.91997503165116,NA
24660030,12,17.22453139421335,NA
24660031,14,22.53249281389741,NA
24660032,12,21.67947051250505,NA
24660033,14,26.76178510143728,NA
24660034,16,28.24538648850486,NA
24660035,18,31.62488816928003,NA
24660036,21,37.1171209540909,NA
24660037,20,31.38503312632472,NA
24660038,24,42.22698809379345,NA
24660039,22,40.13528374437705,NA
24660040,22,42.37160762764744,NA
24660041,18,33.76279415505448,NA
24660042,15,24.92617677514995,NA
24660043,18,27.16967204571539,NA
24660044,18,22.8983375213697,NA
24660045,10,13.88970918198753,NA
24660046,18,35.51663882203545,NA
24660047,18,34.99967099621664,NA
24660048,30,43.90216445421698,NA
24660049,36,54.20044008008772,NA
24660050,40,55.30303111744188,NA
24660051,44,60.96190729603777,NA
24660052,34,53.18680458287392,NA
24660053,58,71.0433514563685,NA
24660054,54,71.6347934956556,NA
24660055,52,66.28379081744912,NA
24660056,52,63.62591629429772,NA
24660057,46,16.98599186338557,NA
24660058,42,56.38607605099727,NA
24660059,28,38.52760816551034,NA
24660060,42,66.53314205321725,NA
24660061,72,74.71698271444569,NA
24660062,74,86.00310619102704,NA
24660063,68,83.3404449027392,NA
24660064,57,75.37447057579931,NA
24660065,67,92.18748314626035,NA
24660066,54,74.65298525442545,NA
24660067,45,58.51023231539511,NA
24660068,44,53.38930887235018,NA
24660069,44,60.56548242761395,NA
24660070,48,67.7773401619565,NA
24660071,57,82.99446457995413,NA
24660072,33,56.03447189931982,NA
24660073,56,84.13096920887715,NA
24660074,40,65.125588583495,NA
24660075,47,72.55574179818346,NA
24660076,30,53.04760274970838,NA
24660077,28,51.262326309587,NA
24660078,38,61.90557373459766,NA
24660079,38,56.86841361225193,NA
24660080,40,62.40529111547485,NA
24660081,50,75.72164627481908,NA
24660082,54,86.5041921680504,NA
24660083,50,86.0600897412962,NA
24660084,37,62.51546931233484,NA
24660085,32,53.4581104806631,NA
24660086,31,47.69778761048561,NA
24660087,29,43.32627031578895,NA
24660088,26,37.54158533410147,NA
24660089,13,22.96109053012951,NA
24660090,10,17.21313964935213,NA
24660091,25,36.17135430232869,NA
24660092,10,15.54883847889158,NA
24660093,4,6.283126223707332,NA
24660094,6,10.20998614467439,NA
24660095,6,9.130024003816443,NA
24660096,7,10.40148641894097,NA
24660097,15,20.10197358691356,NA
24660098,33,49.87019190463147,NA
24660099,30,43.21495689495865,NA
24660100,30,43.98148589127164,NA
24660101,28,38.51538000884356,NA
24660102,26,34.04459489828205,NA
24660103,16,22.30808709839614,NA
24660104,18,35.8710658093823,NA
24660107,20,39.65265511624479,NA
24660108,24,45.81945164436403,NA
24660109,26,48.33846135823953,NA
24660110,26,48.30331235803872,NA
24660111,28,50.42040932435158,NA
24660112,24,46.40790700867525,NA
24660114,30,51.27758171677649,NA
24660115,30,51.73670777238659,NA
24660117,28,49.56947128423459,NA
24660118,29,50.46221681683603,NA
24660119,34,54.47408357467703,NA
24660120,36,53.80384608304485,NA
24660121,40,61.94439155523044,NA
24660122,36,58.10726164062207,NA
24660123,39,62.96655776555542,NA
24660124,34,55.13595194390444,NA
24660125,38,53.04501512406348,NA
24660126,34,46.53166698856981,NA
24660127,31,42.69030911677262,NA
24660128,29,42.92215149637265,NA
24660129,23,31.83687770960988,NA
24660130,18,24.59711330879829,NA
24660131,16,20.73491392121826,NA
24660132,17,22.92775467014599,NA
24660133,25,27.05949822990127,NA
24660134,19,22.30624450595582,NA
24660135,18,18.13612255658599,NA
24660136,21,20.69586970192233,NA
24660137,20,20.34116589039071,NA
24660138,21,21.138299058783,NA
24660139,21,23.6180058406615,NA
24660140,21,22.33722782930962,NA
24660141,21,24.05216631540342,NA
24660142,23,29.0048222585498,NA
24660143,23,29.28714653273278,NA
24660144,21,29.55061909218711,NA
24660145,21,25.14555581528998,NA
24660146,23,29.08605109409856,NA
24660147,25,32.37813046955623,NA
24660148,27,32.7632324049226,NA
24660149,22,35.7841721582563,NA
24660150,31,45.68926668707688,NA
24660151,32,50.53050733338388,NA
24660152,34,52.34861655585492,NA
24660153,34,52.10243678085045,NA
24660154,30,48.13420403274121,NA
24660155,34,53.8720920594256,NA
24660156,28,48.36295289086525,NA
24660157,22,36.56779970149459,NA
24660158,18,29.24209989402881,NA
24660159,14,19.29051155203499,NA
24660160,10,11.62961478148268,NA
24660161,8,10.20199100409239,NA
24660162,6,7.525084117946059,NA
24660163,2,2.60784389238445,NA
24660164,4,6.370312064603619,NA
24660165,6,8.336680856128668,NA
24660166,11,12.40214989603492,NA
24660167,13,16.71992902869463,NA
24660168,14,20.06192426598317,NA
24660169,15,26.05173121767234,NA
24660170,10,18.04316172576703,NA
24660171,12,23.82149837308467,NA
24660172,10,15.87234179656476,NA
24660173,14,21.37596574476687,NA
24660174,20,32.1737904607225,NA
24660175,24,36.00729020171317,NA
24660176,24,37.98059387922235,NA
24660177,27,38.30019178838426,NA
24660178,21,27.48962742008916,NA
24660179,23,24.55358942517183,NA
24660180,15,14.62730127645549,NA
24660181,12,11.53997911865769,NA
24660182,5,7.039124912241012,NA
24660183,7,8.110558238446544,NA
24660184,13,14.96186656241172,NA
24660185,4,4.395073262285693,NA
24660186,4,3.697306483772366,NA
24660187,4,4.285310928890384,NA
24660188,2,2.603711162057318,NA
24660189,2,2.284235412500873,NA
24660190,2,2.491862773308904,NA
24660191,0,0,NA
24660192,0,0,NA
24660193,0,0,NA
24660194,0,0,NA
24660195,0,0,NA
24660196,2,2.365583628285624,NA
24660197,2,3.523858141164676,NA
24660198,4,6.09531463870012,NA
24660199,4,6.371637859412184,NA
24660200,4,8.70801936757966,NA
24660201,7,10.85745895111146,NA
24660202,9,9.713953046754702,NA
24660203,22,25.32350354223799,NA
24660204,23,30.31248166202516,NA
24660205,18,21.86550940508081,NA
24660206,23,29.66758461613742,NA
24660207,15,13.65178711119079,NA
24660208,16,14.16647387688899,NA
24660209,20,24.84083405571845,NA
24660210,22,26.10011399811468,NA
24660211,24,30.91494634174494,NA
24660212,23,29.67262686771184,NA
24660213,23,27.07587467213766,NA
24660214,22,24.60068862387586,NA
24660215,22,25.23109448751803,NA
24660216,22,30.3400042463805,NA
24660217,28,35.08264404812122,NA
24660218,26,29.87680645732634,NA
24660219,32,37.64063439074734,NA
24660220,26,34.06956799022761,NA
24660221,26,34.65179752266363,NA
24660222,25,35.99724341116387,NA
24660223,27,35.92073418114003,NA
24660224,30,35.46129170978299,NA
24660225,34,38.6255293146996,NA
24660226,38,40.53962064118856,NA
24660227,38,41.10026071680055,NA
24660228,40,42.82557976232321,NA
24660229,37,39.64149846600312,NA
24660230,36,40.33386541356488,NA
24660231,38,42.3608749093007,NA
24660232,37,42.73050822000317,NA
24660233,55,54.63806825261695,NA
24660234,42,50.26393829335084,NA
24660235,57,56.61800282953428,NA
24660236,65,65.62027325027663,NA
24660238,66,68.2775342334323,NA
24660239,69,73.21332869590249,NA
24660241,72,78.10700176272145,NA
24660242,93,116.3547450719608,NA
24660243,111,122.5668144176114,NA
24660244,119,137.1427813811592,NA
24660245,127,136.0636886217731,NA
24660246,131,150.7907431531274,NA
24660247,134,147.0454893844011,NA
24660248,136,156.1346686508574,NA
24660249,133,151.2743822305806,NA
24660250,130,158.1154069660879,NA
24660251,123,159.7503383310943,NA
24660252,116,153.0072873822402,NA
24660253,113,153.7293784301862,NA
24660254,115,149.5569136036559,NA
24660255,115,147.9249041537169,NA
24660256,90,110.9957260379629,NA
24660257,87,106.1660917887807,NA
24660258,66,76.55867438477505,NA
24660259,63,68.8694576076748,NA
24660260,59,62.25809262838422,NA
24660261,52,51.01752119364858,NA
24660262,41,37.87707371845825,NA
24660263,32,29.47063806437691,NA
24660264,35,37.52952243633892,NA
24660265,34,34.36102597626146,NA
24660266,33,33.19061599035422,NA
24660267,24,24.39588136815687,NA
24660268,28,26.52490358510077,NA
24660269,30,29.36223434081928,NA
24660270,19,22.43671302344571,NA
24660271,13,21.78209798856577,NA
24660272,13,22.61428644837874,NA
24660273,15,21.90301313436219,NA
24660274,22,22.98179542185317,NA
24660275,29,32.91704586918807,NA
24660276,25,24.20294484873784,NA
24660277,18,15.14496495053332,NA
24660278,16,18.59946718727926,NA
24660279,16,22.01320872331656,NA
24660280,18,27.61430420270565,NA
24660281,14,21.36000645509757,NA
24660282,8,12.83032380213796,NA
24660283,12,14.38523347427276,NA
24660284,8,10.28691824189067,NA
24660285,6,6.282228162564701,NA
24660286,2,2.640672778945363,NA
24660287,6,3.212059900107366,NA
24660288,5,5.883737904372406,NA
24660289,15,12.59394315702171,NA
24660290,5,2.866922406044131,NA
24660291,8,8.768004768249948,NA
24660292,6,7.011910333437482,NA
24660293,6,5.617449737327039,NA
24660294,6,6.608662973427552,NA
24660295,6,8.060421158640615,NA
24660296,2,4.539561731946531,NA
24660297,2,4.45117966227254,NA
24660298,2,3.385827493147263,NA
24660299,2,2.85233378327343,NA
24660300,2,2.354468682429181,NA
24660301,0,0,NA
24660302,6,6.054606762906492,NA
24660303,8,10.62729712139617,NA
24660304,8,12.04393115592183,NA
24660305,8,13.47088553882306,NA
24660306,8,14.69828847739155,NA
24660307,8,14.61323266377372,NA
24660308,8,13.89722151951604,NA
24660309,8,14.76414046290939,NA
24660310,12,18.78727657596638,NA
24660311,12,19.62780343104192,NA
24660312,12,20.76793447255529,NA
24660313,12,18.27963656032568,NA
24660314,16,19.52095164854386,NA
24660315,12,17.64273376965682,NA
24660316,8,13.69522242807159,NA
24660319,10,17.95915141726325,NA
24660320,10,18.4534392503029,NA
24660321,15,25.28459070798532,NA
24660322,19,29.13780240858311,NA
24660323,16,26.30267204256055,NA
24660324,21,34.67195412972968,NA
24660325,14,26.5842705090357,NA
24660326,12,24.09610614251545,NA
24660327,12,24.18287680952012,NA
24660328,14,29.41775471722545,NA
24660329,12,23.1788683163057,NA
24660330,12,23.45586512379533,NA
24660331,12,21.3381959397479,NA
24660332,10,17.84039205855882,NA
24660333,12,18.56151180737752,NA
24660334,12,20.59091644932299,NA
24660335,6,11.80639847737324,NA
24660336,8,13.66556748706537,NA
24660337,26,36.98324246664661,NA
24660338,24,35.27075738280825,NA
24660339,26,39.68561619313699,NA
24660340,22,37.77067859846736,NA
24660341,18,33.49815713413481,NA
24660342,18,36.51671391420334,NA
24660343,18,40.39315542226637,NA
24660344,18,37.49238605518548,NA
24660345,16,34.82785672058521,NA
24660346,20,42.57044148229567,NA
24660347,20,41.98327952413456,NA
24660348,18,29.99781400012577,NA
24660349,14,17.9939889611986,NA
24660350,14,24.20644603114713,NA
24660351,14,23.31666489492992,NA
24660352,14,22.32273910859614,NA
24660353,14,25.66493766426377,NA
24660354,13,14.57040264356668,NA
24660355,52,48.879794041013,NA
24660356,15,13.72377563909277,NA
24660357,48,45.45580840858082,NA
24660358,17,15.91021907791571,NA
24660359,67,75.22141095040533,NA
24660360,67,77.29565912183618,NA
24660361,91,125.6912316953108,NA
24660362,84,114.8117476320318,NA
24660363,84,117.581068754726,NA
24660364,89,116.5105782555157,NA
24660365,69,73.1889793608086,NA
24660366,69,74.48491747718346,NA
24660367,21,25.76980906081018,NA
24660368,20,23.60835814750787,NA
24660369,19,23.82667528589046,NA
24660370,15,23.60868810986836,NA
24660371,11,18.77252544337712,NA
24660372,11,20.03003029270394,NA
24660373,13,27.01945132862148,NA
24660374,17,32.90660823762327,NA
24660375,17,34.529613951513,NA
24660376,17,31.74078263153111,NA
24660377,17,32.08951907062553,NA
24660378,17,32.31771916642202,NA
24660379,19,34.14537923629434,NA
24660380,19,35.21693052954686,NA
24660381,21,37.30170922918761,NA
24660382,21,37.68711168614491,NA
24660383,21,36.35659627915491,NA
24660384,21,35.05784442359011,NA
24660385,21,34.49346931842758,NA
24660386,25,37.43281568237518,NA
24660387,23,35.39496542367496,NA
24660388,21,34.93946790313019,NA
24660389,19,35.760024001483814,NA
24660390,14,26.53639973057259,NA
24660391,15,28.27878938008693,NA
24660392,11,18.43282569640679,NA
24660393,11,15.74100984106426,NA
24660394,19,31.10291859711563,NA
24660395,19,24.05827983782332,NA
24660396,17,27.91970404560544,NA
24660397,18,21.80029012206206,NA
24660398,23,25.13377257974132,NA
24660399,12,25.09685240837412,NA
24660400,14,28.32422939111357,NA
24660401,16,27.85363105461534,NA
24660402,14,24.97789913696644,NA
24660403,23,37.69137609623686,NA
24660404,17,35.13841769454312,NA
24660405,15,32.03010808009381,NA
24660406,19,37.7074292920281,NA
24660407,15,33.68181990103696,NA
24660408,12,27.96696072375314,NA
24660409,12,26.87014815129788,NA
24660410,14,32.58066025816876,NA
24660411,12,25.14251039221773,NA
24660412,24,34.81737712730181,NA
24660413,98,119.8761631329943,NA
24660414,87,93.07777680220858,NA
24660415,73,66.49775777139004,NA
24660416,71,60.93175565367484,NA
24660417,85,77.93326709527649,NA
24660418,38,30.28680454793729,NA
24660419,75,75.72031780872068,NA
24660420,55,56.69798783550746,NA
24660421,74,82.49858223790383,NA
24660422,75,83.44721420131567,NA
24660423,76,88.08052215173102,NA
24660424,82,90.0560477302813,NA
24660425,86,92.09228775253511,NA
24660426,83,89.66389577392275,NA
24660427,81,87.08321084093737,NA
24660428,75,85.30159463135458,NA
24660429,75,82.16789347514636,NA
24660430,73,82.20270643958567,NA
24660431,73,82.9894589009041,NA
24660432,79,91.12073372634859,NA
24660433,68,78.54279910140271,NA
24660434,65,74.91705620949965,NA
24660435,75,81.50491736059685,NA
24660436,58,67.87168947448808,NA
24660437,55,62.60678105000709,NA
24660438,57,64.31543860982097,NA
24660439,53,59.93368902666365,NA
24660440,55,62.52101700072705,NA
24660441,58,66.55236142971185,NA
24660442,58,68.66967064092196,NA
24660443,48,65.07168778155157,NA
24660444,52,68.02371226452493,NA
24660445,54,66.75283531028634,NA
24660446,57,67.08951390733037,NA
24660447,62,70.59289327410819,NA
24660448,60,69.23479079828148,NA
24660449,59,67.9646483573056,NA
24660450,61,69.9843518749859,NA
24660451,47,58.20118455514067,NA
24660452,42,56.09124702108585,NA
24660453,39,58.41689565956025,NA
24660454,47,60.71279918823622,NA
24660455,62,74.69877036922834,NA
24660456,39,63.22833921369611,NA
24660457,42,66.98472283740804,NA
24660458,40,67.68442698892447,NA
24660459,51,71.90069247889384,NA
24660460,56,70.00751459951334,NA
24660461,58,73.3868042832534,NA
24660462,58,71.3793163315637,NA
24660463,45,59.47504446532278,NA
24660464,45,62.1173438762855,NA
24660465,45,64.7528159909791,NA
24660466,50,72.35982037173703,NA
24660467,47,73.72510044378075,NA
24660468,44,66.74183604185787,NA
24660469,52,69.33627704358884,NA
24660470,52,66.38418996706872,NA
24660471,59,71.79743188881122,NA
24660472,55,65.71171417203985,NA
24660473,53,63.0323879996314,NA
24660474,57,71.05289249746815,NA
24660475,55,73.8728002224202,NA
24660476,52,74.75733704900566,NA
24660478,53,77.20794160407075,NA
24660479,49,69.45400819016456,NA
24660480,51,69.1609263036594,NA
24660481,45,62.24946805993714,NA
24660482,40,54.49646641122138,NA
24660483,36,50.63312695543807,NA
24660484,32,42.99553081029933,NA
24660485,25,35.95497934065411,NA
24660486,29,33.88192999599557,NA
24660487,38,44.92332207803098,NA
24660488,44,55.70242537434729,NA
24660489,51,65.26830915883427,NA
24660490,45,62.29097912861885,NA
24660491,57,77.84987404395905,NA
24660492,55,68.4826168545439,NA
24660493,60,75.6025202371633,NA
24660494,49,62.78594807634702,NA
24660495,56,70.82974596089758,NA
24660496,54,71.1340648340868,NA
24660497,53,74.71925250672808,NA
24660498,51,68.59637079128618,NA
24660499,63,80.41010119884722,NA
24660500,63,85.50618099132191,NA
24660501,61,83.8768948399737,NA
24660502,76,98.98519130657225,NA
24660503,90,112.3025069371033,NA
24660504,90,114.7555131757818,NA
24660505,92,118.4076361322005,NA
24660506,78,107.7933035246414,NA
24660507,79,101.9115038508377,NA
24660508,65,93.30143432665814,NA
24660509,61,89.36758707040148,NA
24660510,81,103.1569359196724,NA
24660511,47,67.10493037484018,NA
24660512,36,52.54935271117,NA
24660513,29,35.9350328198904,NA
24660514,35,43.59518042696723,NA
24660515,29,36.33013227279686,NA
24660516,26,32.36039718461396,NA
24660517,23,31.20018264542902,NA
24660518,19,24.38471520643529,NA
24660525,19,37.7800054160402,NA
24660526,17,32.87968790659942,NA
24660530,17,27.93253625123333,NA
24660533,17,26.5926760251321,NA
24660536,15,24.56162528930066,NA
24660537,17,30.88301163744127,NA
24660538,19,36.50113406478291,NA
24660539,15,31.25848087437208,NA
24660540,23,42.98725691480565,NA
24660541,29,51.14742498743126,NA
24660542,31,53.35552333345868,NA
24660543,31,55.59115205081982,NA
24660544,38,66.19941656832569,NA
24660545,39,67.12344839461768,NA
24660546,47,77.64807821805181,NA
24660547,43,74.9650499744648,NA
24660548,48,76.86110670836959,NA
24660550,50,73.34656563959948,NA
24660551,40,66.87697424095248,NA
24660552,41,66.55337735438118,NA
24660555,28,50.29087271173745,NA
24660556,28,57.44593162326252,NA
24660557,34,64.56266321914053,NA
24660558,33,65.43173731733067,NA
24660560,31,57.19959353261887,NA
24660561,42,73.51921914958245,NA
24660562,34,62.18822065481449,NA
24660563,32,57.03731074584471,NA
24660564,26,45.48454305880176,NA
24660565,32,49.09900974370856,NA
24660566,41,62.31364524695253,NA
24660567,28,45.68332015920915,NA
24660568,28,45.95974163718845,NA
24660569,33,51.62259667179127,NA
24660570,28,43.9115458669355,NA
24660571,26,40.72755267935046,NA
24660572,20,32.39531753488883,NA
24660576,27,52.79296796304431,NA
24660577,25,53.32429772689488,NA
24660578,23,45.38691796795285,NA
24660579,28,48.5773871143768,NA
24660580,38,54.58229304489968,NA
24660581,30,47.49988989332157,NA
24660582,34,54.80785709208519,NA
24660583,33,54.72456363067939,NA
24660584,31,56.62092954097069,NA
24660585,34,56.57093637065726,NA
24660586,33,55.83215574799054,NA
24660587,30,48.23836602009948,NA
24660588,28,51.37952275521279,NA
24660590,18,34.90861507282269,NA
24660594,24,36.30450513920677,NA
24660595,15,20.87104988072496,NA
24660596,33,50.04479183100472,NA
24660597,28,43.74015924263725,NA
24660598,30,49.21571831141152,NA
24660599,37,61.0286168856633,NA
24660600,40,65.02987918606699,NA
24660601,40,63.44160044871608,NA
24660602,46,73.66070984760928,NA
24660603,38,62.63354346424448,NA
24660604,44,66.50720807149172,NA
24660605,38,57.74362171558008,NA
24660606,34,55.83040277592048,NA
24660607,30,47.92337191025816,NA
24660608,11,11.97071200559066,NA
24660609,15,17.82293335016753,NA
24660610,13,21.79133079051002,NA
24660611,17,25.73432255086442,NA
24660613,23,40.04590110495271,NA
24660614,23,41.20224671767011,NA
24660615,24,43.50630471229004,NA
24660616,24,45.24619365291031,NA
24660617,27,47.35617139306839,NA
24660618,32,50.41306786432977,NA
24660619,24,45.35672648523162,NA
24660620,22,43.50454219809694,NA
24660621,26,46.45531750727474,NA
24660622,33,51.51011126025519,NA
24660623,28,48.91928394916952,NA
24660624,25,44.95672957206475,NA
24660625,29,47.60512590030208,NA
24660626,27,46.12702245195056,NA
24660627,27,45.54427919408327,NA
24660628,26,46.48006765269869,NA
24660629,29,50.902752320085924,NA
24660630,27,47.54241092709976,NA
24660631,29,51.76273548562243,NA
24660632,29,50.25675687120857,NA
24660633,31,54.02453633055649,NA
24660634,28,50.59887950811459,NA
24660635,26,46.54100675596533,NA
24660636,28,50.18771417777931,NA
24660637,29,51.63525382438716,NA
24660638,32,56.19048129496406,NA
24660639,28,52.16823404111055,NA
24660640,28,49.71067061280441,NA
24660641,31,51.80153311179239,NA
24660642,33,56.71827816160022,NA
24660643,39,67.55306023903319,NA
24660644,43,74.32743573855718,NA
24660645,43,73.99865078802672,NA
24660646,36,68.11636016695732,NA
24660649,34,65.44820257546878,NA
24660650,40,80.21568368061791,NA
24660652,34,61.16822627767313,NA
24660654,40,66.23374274246099,NA
24660655,40,64.2235783026417,NA
24660656,42,64.12009381173327,NA
24660657,43,61.9542512544036,NA
24660659,55,70.30038042534373,NA
24660660,59,79.89468654982593,NA
24660661,61,79.51277947727773,NA
24660662,55,71.25488048844754,NA
24660663,50,65.09037986967276,NA
24660664,45,60.33984137814813,NA
24660665,36,51.04660604955032,NA
24660666,53,66.02921487419745,NA
24660667,45,56.87510331188111,NA
24660668,37,50.40983664685783,NA
24660669,31,47.50293658464733,NA
24660670,31,46.92263516793601,NA
24660671,29,44.15908779775993,NA
24660672,29,42.37373104104964,NA
24660673,30,43.42265936416609,NA
